id,title,description,availability,condition,price,link,image_link,brand,additional_image_link,age_group,color,gender,item_group_id,google_product_category,material,inventory,pattern,product_type,sale_price,sale_price_effective_date,shipping,shipping_weight,size,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4
9525,boligrafo montt a2129 blanco,bolígrafo metálico con touch para dispositivos táctiles del mismo color que el tapón del bolígrafo. cuenta  con linterna   incluye baterías.,in stock,new,36.66 MXN,https://printec.mx/product/boligrafo-mont/,https://www.doblevela.com/images/large/A2129_lrg.jpg,A2129 A2129.01,https://www.doblevela.com/images/large/A2129_lrg.jpg,,"blanco,negro,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Aluminio,776,MONTT,BOLÍGRAFOS METÁLICOS,36.66 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 12.7 x 1.2 cm,Unidad x Empaque: 500,Características caja master medida: 32 x 27 x 20 cm,Características caja master peso: 11.5,
9531,bateria portatil riga a2131 blanco,batería de carga portátil de plástico abs para dispositivos móviles. cuenta con cubierta de plástico transparente y base de color. capacidad 2200 mah  dc 5v-1000 mah. incluye cable de micro usb a usb. presentación: caja en color blanco.,in stock,new,91.62 MXN,https://printec.mx/product/bateria-riga/,https://www.doblevela.com/images/large/A2131_lrg.jpg,A2131 A2131.01,https://www.doblevela.com/images/large/A2131_lrg.jpg,,"blanco,negro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,13,RIGA,CARGADORES,91.62 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 2.5 x 2.4 x 9.1 cm,Unidad x Empaque: 100,Características caja master medida: 44 x 23.5 x 31 cm,Características caja master peso: 11,
9536,colgador de bolsa giovanna a2132 negro,gancho sujetador de bolsas para superficies planas  metálico. fácil de transportar y listo para usar en cualquier ocasión. presentación: caja individual en color negro.,in stock,new,60.99 MXN,https://printec.mx/product/gancho-giovana/,https://www.doblevela.com/images/large/A2132_lrg.jpg,A2132 A2132.02,https://www.doblevela.com/images/large/A2132_lrg.jpg,,negro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Metal,3839,GIOVANNA,CUIDADO PERSONAL,60.99 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 6.4 x 1.3 cm,Unidad x Empaque: 96,Características caja master medida: 32 x 21 x 16 cm,Características caja master peso: 7,
9538,llavero metalico maturin a2133 negro,llavero metálico con arillo reforzado y placa de metal negra para grabado en láser metálica por ambos lados. presentación: caja individual en color negro.,in stock,new,26.46 MXN,https://printec.mx/product/llavero-maturin/,https://www.doblevela.com/images/large/A2133_lrg.jpg,A2133 A2133.02,https://www.doblevela.com/images/large/A2133_lrg.jpg,,negro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Metal,4191,MATURIN,LLAVEROS METÁLICOS,26.46 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 7.7 x 2.5 cm,Unidad x Empaque: 96,Características caja master medida: 39 x 28 x 15 cm,Características caja master peso: 5.3,
9540,llavero metalico eros a2134 rojo,llavero metálico con arillo reforzado de forma circular con color al centro y filo plateado. presentación: caja individual en color negro.,in stock,new,31.24 MXN,https://printec.mx/product/llavero-eros/,https://www.doblevela.com/images/large/A2134_lrg.jpg,A2134 A2134.04,https://www.doblevela.com/images/large/A2134_lrg.jpg,,"rojo,verde,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Metal,1311,EROS,LLAVEROS METÁLICOS,31.24 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 3.2 x 0.5 cm,Unidad x Empaque: 96,Características caja master medida: 39 x 25 x 15 cm,Características caja master peso: 5.17,
12545,termo fremont a2135 rojo,termo metálico acabado en esmalte blanco  interior en acero 304  tapa de rosca que cuenta con sistema de botón de presión para beber  goma antiderrapante en la base del termo. cap. 400 ml. presentación: caja en color blanco.,in stock,new,146.16 MXN,https://printec.mx/product/termo-fremont/,https://www.doblevela.com/images/large/A2135_lrg.jpg,A2135 A2135.04,https://www.doblevela.com/images/large/A2135_lrg.jpg,,rojo,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,26,FREMONT,,146.16 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 47.6 x 32.4 x 22.5 cm,Unidad x Empaque: 24,Características caja master medida: 47.6 x 32.4 x 22.5 cm,Características caja master peso: 7kg,
9548,termo tower a2136 rojo,termo de viaje de acero inoxidable con doble pared  esmalte negro con detalles en tres colores diferentes  incluye tapa de rosca con seguro para evitar derrames. interior en acero 304. cap. 500 ml. presentación: caja en color blanco.,in stock,new,217.98 MXN,https://printec.mx/product/termo-tower/,https://www.doblevela.com/images/large/A2136_lrg.jpg,A2136 A2136.04,https://www.doblevela.com/images/large/A2136_lrg.jpg,,"rojo,azul,gris",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Acero Inoxidable 304,3594,TOWER,TERMOS,217.98 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 7 x 24 cm,Unidad x Empaque: 24,Características caja master medida: 48.8 x 33.2 x 27 cm,Características caja master peso: 9.5,
9551,juego de herramientas explorer a2137 negro,novedoso y práctico estuche portátil de herramientas con cierre corrido. cuenta con espacio para 12 accesorios. incluye: pinzas de punta  pinzas de precisión  4 dados  extensión y maneral  10 puntas de desarmador y 6 desarmadores de relojero. presentación: caja en color negro.,in stock,new,200.34 MXN,https://printec.mx/product/estuche-de-herramientas-explorer/,https://www.doblevela.com/images/large/A2137_lrg.jpg,A2137 A2137.02,https://www.doblevela.com/images/large/A2137_lrg.jpg,,negro,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico/Metal/Poliéster,3199,EXPLORER,HERRAMIENTAS,200.34 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 17.5 x 9.8 x 3.7 cm,Unidad x Empaque: 30,Características caja master medida: 38 x 22 x 32.5 cm,Características caja master peso: 13.5,
9553,desarmador tipo pluma barrel a2138 negro,desarmador tipo pluma metálico en tres colores. incluye 8 diferentes puntas  las cuales se guardan en el cuerpo del desarmador. no más problemas en la oficina. presentación: caja en color negro.,in stock,new,38.06 MXN,https://printec.mx/product/desarmador-barrel/,https://www.doblevela.com/images/large/A2138_lrg.jpg,A2138 A2138.02,https://www.doblevela.com/images/large/A2138_lrg.jpg,,"negro,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Aluminio,4680,BARREL,HERRAMIENTAS,38.06 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 1.5 x 11 cm,Unidad x Empaque: 200,Características caja master medida: 26.5 x 25.2 x 28 cm,Características caja master peso: 8,
9557,accesorios para bar oporto a2140 blanco,accesorios para bar en plástico. incluye: pinzas de hielo  agitadores y cuchara medidora. envase graduado.,in stock,new,14.82 MXN,https://printec.mx/product/accesorios-oporto/,https://www.doblevela.com/images/large/A2140_lrg.jpg,A2140 A2140.01,https://www.doblevela.com/images/large/A2140_lrg.jpg,,"blanco,azul cobalto",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,1524,OPORTO,ACCESORIOS PARA VINO,14.82 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 2.9 x 17 cm,Unidad x Empaque: 200,Características caja master medida: 37.5 x 27.5 x 41 cm,Características caja master peso: 12,
9562,mini ventilador evan a2141 rojo,mini ventilador de mano en plástico con aspas flexibles. utiliza 2 baterías aaa (no incluidas).,in stock,new,22.01 MXN,https://printec.mx/product/mini-ventilador-evan/,https://www.doblevela.com/images/large/A2141_lrg.jpg,A2141 A2141.04,https://www.doblevela.com/images/large/A2141_lrg.jpg,,rojo,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico/PVC,633,EVAN,ACCESORIOS PARA VIAJE,22.01 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 3 x 10.3 cm,Unidad x Empaque: 300,Características caja master medida: 34.5 x 23.5 x 48.5 cm,Características caja master peso: 13.5,
9564,vaso con asa fresh a2142 rojo,práctico vaso transparente  con asa y tapa hermética de color. incluye popote rígido. cap. 600 ml. *bpa free.,in stock,new,73.71 MXN,https://printec.mx/product/vaso-fresh/,https://www.doblevela.com/images/large/A2142_lrg.jpg,A2142 A2142.04,https://www.doblevela.com/images/large/A2142_lrg.jpg,,"rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico AS,1049,FRESH,VASOS,73.71 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 8 x 14 cm,Unidad x Empaque: 24,Características caja master medida: 61 x 44 x 16.5 cm,Características caja master peso: 4,
9569,bateria portatil flex a2143 negro,batería de carga portátil de aluminio para dispositivos móviles  con dos entradas laterales para usb.  capacidad 2200 mah  dc 5v-1000 mah  con luz indicadora roja (cargando) a azul (cargada). incluye cable micro usb a usb. presentación: caja en color blanco.,in stock,new,113.02 MXN,https://printec.mx/product/bateria-flex/,https://www.doblevela.com/images/large/A2143_lrg.jpg,A2143 A2143.02,https://www.doblevela.com/images/large/A2143_lrg.jpg,,"negro,rojo,verde claro,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Aluminio,125,FLEX,CARGADORES,113.02 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 2.2 x 2.2 x 9.4 cm,Unidad x Empaque: 100,Características caja master medida: 27 x 23 x 20.5 cm,Características caja master peso: 8.5,
11925,bolsa plegable reflex a2144 amarillo,práctica bolsa en poliéster con cordel en jareta y ojal  acabado fosforescente con cinta reflejante. ideal para ciclistas.,in stock,new,32.39 MXN,https://printec.mx/product/bolsa-reflex/,https://www.doblevela.com/images/large/A2144_lrg.jpg,A2144 A2144.13,https://www.doblevela.com/images/large/A2144_lrg.jpg,,amarillo,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,7926,REFLEX,,32.39 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 45 x 36 x 30 cm,Unidad x Empaque: 200,Características caja master medida: 45 x 36 x 30 cm,Características caja master peso: 8 kg,
9575,impermeable en esfera lucca a2145 blanco,impermeable con estuche portátil en forma de esfera y gancho para sujetar.,in stock,new,24.06 MXN,https://printec.mx/product/impermeable-lucca/,https://www.doblevela.com/images/large/A2145_lrg.jpg,A2145 A2145.01,https://www.doblevela.com/images/large/A2145_lrg.jpg,,"blanco,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,26,LUCCA,PARAGUAS E IMPERMEABLES,24.06 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 6.3 cm,Unidad x Empaque: 200,Características caja master medida: 50 x 35 x 35 cm,Características caja master peso: 13,
9579,impermeable veneto a2146 blanco,impermeable con funda plástica transparente con botón.,in stock,new,19.41 MXN,https://printec.mx/product/impermeable-veneto/,https://www.doblevela.com/images/large/A2146_lrg.jpg,A2146 A2146.01,https://www.doblevela.com/images/large/A2146_lrg.jpg,,"blanco,rojo,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,1303,VENETO,PARAGUAS E IMPERMEABLES,19.41 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.5 x 10.5 x 0.3 cm,Unidad x Empaque: 200,Características caja master medida: 49 x 29 x 23 cm,Características caja master peso: 10,
11917,gorra venture a2147 naranja,gorra en poliéster con 5 gajos en color fosforescente. botón  franja de visera y banda de ajuste son reflejantes. ideal para ciclistas y corredores. broche ajustable con cinta de contacto.,in stock,new,40.32 MXN,https://printec.mx/product/gorra-venture/,https://www.doblevela.com/images/large/A2147_lrg.jpg,A2147 A2147.30,https://www.doblevela.com/images/large/A2147_lrg.jpg,,"naranja,amarillo",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,3985,VENTURE,,40.32 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 60 x 45 x 38 cm,Unidad x Empaque: 200,Características caja master medida: 60 x 45 x 38 cm,Características caja master peso: 12 kg,
9585,gorra liberty a2148 negro,gorra en poliéster con visera de algodón. con frente acolchado y 4 gajos en malla. ajuste con broche de plástico.,in stock,new,35.66 MXN,https://printec.mx/product/gorra-liberty/,https://www.doblevela.com/images/large/A2148_lrg.jpg,A2148 A2148.02,https://www.doblevela.com/images/large/A2148_lrg.jpg,,"negro,rojo,verde,azul,morado,naranja",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Algodón/Poliéster,7,LIBERTY,GORRAS,35.66 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 58 cm,Unidad x Empaque: 200,Características caja master medida: 80 x 45 x 38 cm,Características caja master peso: 15,
9593,sujetador de utensilios tortellini a2150 rojo,sujetador de utensilios calientes  de tela tipo “manta” con detalles al filo y presilla para colgar.,in stock,new,15.75 MXN,https://printec.mx/product/sujetador-tortellini/,https://www.doblevela.com/images/large/A2150_lrg.jpg,A2150 A2150.04,https://www.doblevela.com/images/large/A2150_lrg.jpg,,rojo,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Algodón,0,TORTELLINI,ACCESORIOS DE COCINA,15.75 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 16.5 x 16.5 cm,Unidad x Empaque: 500,Características caja master medida: 51 x 35 x 35 cm,Características caja master peso: 8,
12180,guante p/cocina vernole a2151 blanco,guante de cocina con presilla para colgar. ideal al momento de hornear.,in stock,new,38.69 MXN,https://printec.mx/product/guantes-vernole/,https://www.doblevela.com/images/large/A2151_lrg.jpg,A2151 A2151.01,https://www.doblevela.com/images/large/A2151_lrg.jpg,,blanco,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,,8767,VERNOLE,,38.69 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 57 x 33 x 63 cm,Unidad x Empaque: 200,Características caja master medida: 57 x 33 x 63 cm,Características caja master peso: 15 kg,
9599,boligrafo plastico irving a2152 blanco,bolígrafo con tapa  tinta gel en color negro. clip y detalles en acabado metálico.,in stock,new,13.98 MXN,https://printec.mx/product/boligrafo-irving/,https://www.doblevela.com/images/large/A2152_lrg.jpg,A2152 A2152.01,https://www.doblevela.com/images/large/A2152_lrg.jpg,,"blanco,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,6873,IRVING,BOLÍGRAFOS PLÁSTICOS,13.98 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 13.5 x 1.2 cm,Unidad x Empaque: 500,Características caja master medida: 52 x 16.5 x 22 cm,Características caja master peso: 11,
9603,tarro conico 12 oz. mate malbec a2153 blanco,tarro de cerámica  forma cónica con asa volada  acabado exterior mate e interior de color brillante cap. 12 oz. venta en múltiplos de 12.,in stock,new,55.56 MXN,https://printec.mx/product/tarro-malbec/,https://www.doblevela.com/images/large/A2153_lrg.jpg,A2153 A2153.01,https://www.doblevela.com/images/large/A2153_lrg.jpg,,"blanco,naranja,rojo,amarillo,verde claro,azul cobalto",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Cerámica,5449,MALBEC,TAZAS Y TARROS,55.56 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 9.3 x 10.7 cm,Unidad x Empaque: 36,Características caja master medida: 38.5 x 28 x 36.5 cm,Características caja master peso: 14.5,
9611,tarro conico bicolor arles a2154 negro,tarro de cerámica bicolor  forma cónica  con asa en combinación con color interior brillante  acabado liso vitrificado. cap. 14 oz. venta en múltiplos de 12.,in stock,new,58.47 MXN,https://printec.mx/product/tarro-arles/,https://www.doblevela.com/images/large/A2154_lrg.jpg,A2154 A2154.02,https://www.doblevela.com/images/large/A2154_lrg.jpg,,"negro,naranja,rojo,amarillo,verde claro,azul cobalto",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Cerámica,7194,ARLES,TAZAS Y TARROS,58.47 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 9 x 11 cm,Unidad x Empaque: 36,Características caja master medida: 39.5 x 29.5 x 37 cm,Características caja master peso: 15,
9621,boligrafo plastico sofia a2155 naranja,bolígrafo de plástico blanco  con punta en color plata y clip de colores. un bolígrafo sencillo con detalles de diseño. mecanismo retráctil.,in stock,new,5.67 MXN,https://printec.mx/product/boligrafo-sofia/,https://www.doblevela.com/images/large/A2155_lrg.jpg,A2155 A2155.03,https://www.doblevela.com/images/large/A2155_lrg.jpg,,"naranja,azul",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,742,SOFIA,BOLÍGRAFOS PLÁSTICOS,5.67 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.5 x 1.1 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 40 x 31 x 21 cm,Características caja master peso: 11,
9632,boligrafo plastico briscia a2156 verde,bolígrafo plástico color blanco  con clip y detalles en colores. vistoso y sencillo. mecanismo click.,in stock,new,5.67 MXN,https://printec.mx/product/boligrafo-briscia/,https://www.doblevela.com/images/large/A2156_lrg.jpg,A2156 A2156.06,https://www.doblevela.com/images/large/A2156_lrg.jpg,,verde,unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico,73,BRISCIA,BOLÍGRAFOS PLÁSTICOS,5.67 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: 14.8 x 1.1 cm,"Unidad x Empaque: 1,000.00",Características caja master medida: 48 x 22 x 32 cm,Características caja master peso: 9,
9638,set de 2 cargadores tripp a2158 blanco,set de 2 cargadores para celulares  tablets y reproductores. con cargador de corriente directa (para pared): 5v-1 amperes. cargador corriente alterna (para auto): 5v-500 mah. incluye cable usb a micro usb de 30 cm. estuche circular en curpiel para resguardo.,in stock,new,125.25 MXN,https://printec.mx/product/set-de-cargadores-trip/,https://www.doblevela.com/images/large/A2158_lrg.jpg,A2158 A2158.01,https://www.doblevela.com/images/large/A2158_lrg.jpg,,"blanco,negro",unisex,,Furniture > Office Furniture Accessories > Desk Parts & Accessories,Plástico/Curpiel,32,TRIPP,CARGADORES,125.25 MXN,2019-10-12T0:00-23:59/2019-12-31T0:00-23:59,,,,Medida: Ø 8.2 x 4 cm,Unidad x Empaque: 200,Características caja master medida: 42.5 x 37 x 38 cm,Características caja master peso: 12.5,
